000_number,001_rel_time,002_lidar_is_valid,003_lidar_frame,004_lidar_rel_time,005_lidar_time_stamp,006_lidar_ped_x,007_lidar_ped_y,008_lidar_curve_x1,009_lidar_curve_y1,010_lidar_curve_x2,011_lidar_curve_y2,012_lidar_pc_lat,013_lidar_vc_lat,014_lidar_pv_lon,015_can_is_valid,016_can_frame,017_can_rel_time,018_can_time_stamp,019_can_VehicleSpeed,020_can_SteeringAngle,021_can_SteeringVelocity,022_can_TargetSteeringAngle,023_can_TargetSteeringVelocity,024_can_TargetTorque,025_can_TargetBrakePressure,026_can_BrakePressure,027_can_SteeringTorqueVoltage,028_can_SteeringDAC_A,029_can_SteeringDAC_B,030_can_AcceleratorPedal,031_imu_is_valid,032_imu_frame,033_imu_rel_time,034_imu_time_stamp,035_imu_orientation.y,036_imu_orientation.z,037_imu_orientation.w,038_imu_orientation_covariance0,039_imu_orientation_covariance1,040_imu_orientation_covariance2,041_imu_orientation_covariance3,042_imu_orientation_covariance4,043_imu_orientation_covariance5,044_imu_orientation_covariance6,045_imu_orientation_covariance7,046_imu_orientation_covariance8,047_imu_angular_velocity.x,048_imu_angular_velocity.y,049_imu_angular_velocity.z,050_imu_angular_velocity_covariance0,051_imu_angular_velocity_covariance1,052_imu_angular_velocity_covariance2,053_imu_angular_velocity_covariance3,054_imu_angular_velocity_covariance4,055_imu_angular_velocity_covariance5,056_imu_angular_velocity_covariance6,057_imu_angular_velocity_covariance7,058_imu_angular_velocity_covariance8,059_imu_linear_acceleration.x,060_imu_linear_acceleration.y,061_imu_linear_acceleration.z,062_imu_linear_acceleration_covariance0,063_imu_linear_acceleration_covariance1,064_imu_linear_acceleration_covariance2,065_imu_linear_acceleration_covariance3,066_imu_linear_acceleration_covariance4,067_imu_linear_acceleration_covariance5,068_imu_linear_acceleration_covariance6,069_imu_linear_acceleration_covariance7,070_imu_linear_acceleration_covariance8,071_image_is_valid,072_image_frame,073_image_rel_time,074_image_time_stamp,075_img_01-mouth_x,076_img_01-mouth_y,077_img_02-neck_x,078_img_02-neck_y,079_img_03-l_shoulder_x,080_img_03-l_shoulder_y,081_img_04-l_elbow_x,082_img_04-l_elbow_y,083_img_05-l_wrist_x,084_img_05-l_wrist_y,085_img_06-r_shoulder_x,086_img_06-r_shoulder_y,087_img_07-r_elbow_x,088_img_07-r_elbow_y,089_img_08-r_wrist_x,090_img_08-r_wrist_y,091_img_09-l_hip_x,092_img_09-l_hip_y,093_img_10-l_knee_x,094_img_10-l_knee_y,095_img_11-l_ankle_x,096_img_11-l_ankle_y,097_img_12-r_hip_x,098_img_12-r_hip_y,099_img_13-r_knee_x,100_img_13-r_knee_y,101_img_14-r_ankle_x,102_img_14-r_ankle_y,103_img_15-l_eye_x,104_img_15-l_eye_y,105_img_16-r_eye_x,106_img_16-r_eye_y,107_img_17-l_ear_x,108_img_17-l_ear_y,109_img_18-r_ear_x,110_img_18-r_ear_y,111_img_orientation,112_img_valid,113_img_label
10,0.1,1,1,0.095849991,1.52E+18,24.45,-3.25,-0.042353533,-1.986408936,26.58463995,-2.582376816,-0.715221771,1.986859292,24.51660168,0,0,0.002569199,1.52E+18,19.75,10.2,4,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,12,0.096027613,1.52E+18,0.008424651,0.711936023,0.702176155,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,-0.00371,-0.00519,0.02506,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,0.7958,-0.2912,9.1701,0.0004,0,0,0,0.0004,0,0,0,0.0004,0,0,0.056762457,1.52E+18,984,717,990,727,986,726,988,747,-1,-1,995,727,997,743,995,759,995,763,996,791,998,813,996,763,996,790,998,813,-1,-1,984,713,-1,-1,986,716,175.3960849,0,1
11,0.11,0,1,0.095849991,1.52E+18,24.45,-3.25,-0.042353533,-1.986408936,26.58463995,-2.582376816,-0.715221771,1.986859292,24.51660168,0,0,0.002569199,1.52E+18,19.75,10.2,4,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,13,0.106020451,1.52E+18,0.008432447,0.711966118,0.702145421,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,-0.00141,0.00296,0.01114,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,0.7912,-0.1897,9.7431,0.0004,0,0,0,0.0004,0,0,0,0.0004,0,0,0.056762457,1.52E+18,984,717,990,727,986,726,988,747,-1,-1,995,727,997,743,995,759,995,763,996,791,998,813,996,763,996,790,998,813,-1,-1,984,713,-1,-1,986,716,175.3960849,0,1
12,0.12,0,1,0.095849991,1.52E+18,24.45,-3.25,-0.042353533,-1.986408936,26.58463995,-2.582376816,-0.715221771,1.986859292,24.51660168,1,1,0.114320755,1.52E+18,20.02,9,8,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,14,0.115845442,1.52E+18,0.008444361,0.712030213,0.702080272,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,0.00213,0.00175,0.01832,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,1.1191,-0.4606,9.9718,0.0004,0,0,0,0.0004,0,0,0,0.0004,0,0,0.056762457,1.52E+18,984,717,990,727,986,726,988,747,-1,-1,995,727,997,743,995,759,995,763,996,791,998,813,996,763,996,790,998,813,-1,-1,984,713,-1,-1,986,716,175.3960849,0,1
13,0.13,0,1,0.095849991,1.52E+18,24.45,-3.25,-0.042353533,-1.986408936,26.58463995,-2.582376816,-0.715221771,1.986859292,24.51660168,0,1,0.114320755,1.52E+18,20.02,9,8,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,15,0.126083136,1.52E+18,0.008433773,0.71204684,0.702063671,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,0.0012,-0.00408,0.00474,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,1.0459,-0.4391,9.4273,0.0004,0,0,0,0.0004,0,0,0,0.0004,1,1,0.123365641,1.52E+18,985,712,995,726,985,726,984,749,983,761,999,726,1008,743,1011,759,994,763,997,791,1002,815,999,763,999,790,1002,815,984,710,987,710,-1,-1,996,712,175.3960849,0,1
14,0.14,0,1,0.095849991,1.52E+18,24.45,-3.25,-0.042353533,-1.986408936,26.58463995,-2.582376816,-0.715221771,1.986859292,24.51660168,0,1,0.114320755,1.52E+18,20.02,9,8,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,16,0.135885239,1.52E+18,0.008442894,0.712070249,0.702039911,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,0.00319,-0.00115,0.00907,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,0.9151,-0.1234,9.5787,0.0004,0,0,0,0.0004,0,0,0,0.0004,0,1,0.123365641,1.52E+18,985,712,995,726,985,726,984,749,983,761,999,726,1008,743,1011,759,994,763,997,791,1002,815,999,763,999,790,1002,815,984,710,987,710,-1,-1,996,712,175.3960849,0,1
15,0.15,0,1,0.095849991,1.52E+18,24.45,-3.25,-0.042353533,-1.986408936,26.58463995,-2.582376816,-0.715221771,1.986859292,24.51660168,0,1,0.114320755,1.52E+18,20.02,9,8,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,17,0.14598608,1.52E+18,0.008480839,0.712111561,0.701997604,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,0.00679,0.00412,0.01194,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,0.916,-0.3363,9.5077,0.0004,0,0,0,0.0004,0,0,0,0.0004,0,1,0.123365641,1.52E+18,985,712,995,726,985,726,984,749,983,761,999,726,1008,743,1011,759,994,763,997,791,1002,815,999,763,999,790,1002,815,984,710,987,710,-1,-1,996,712,175.3960849,0,1
16,0.16,0,1,0.095849991,1.52E+18,24.45,-3.25,-0.042353533,-1.986408936,26.58463995,-2.582376816,-0.715221771,1.986859292,24.51660168,0,1,0.114320755,1.52E+18,20.02,9,8,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,18,0.155969381,1.52E+18,0.008556565,0.712147144,0.701960558,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,0.01053,0.01125,0.01044,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,0.946,-0.2931,9.6094,0.0004,0,0,0,0.0004,0,0,0,0.0004,0,1,0.123365641,1.52E+18,985,712,995,726,985,726,984,749,983,761,999,726,1008,743,1011,759,994,763,997,791,1002,815,999,763,999,790,1002,815,984,710,987,710,-1,-1,996,712,175.3960849,0,1
17,0.17,0,1,0.095849991,1.52E+18,24.45,-3.25,-0.042353533,-1.986408936,26.58463995,-2.582376816,-0.715221771,1.986859292,24.51660168,0,1,0.114320755,1.52E+18,20.02,9,8,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,19,0.16599369,1.52E+18,0.008564077,0.712180047,0.701927392,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,0.00761,-0.00504,0.00751,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,1.0139,-0.2059,9.7518,0.0004,0,0,0,0.0004,0,0,0,0.0004,0,1,0.123365641,1.52E+18,985,712,995,726,985,726,984,749,983,761,999,726,1008,743,1011,759,994,763,997,791,1002,815,999,763,999,790,1002,815,984,710,987,710,-1,-1,996,712,175.3960849,0,1
18,0.18,0,1,0.095849991,1.52E+18,24.45,-3.25,-0.042353533,-1.986408936,26.58463995,-2.582376816,-0.715221771,1.986859292,24.51660168,0,1,0.114320755,1.52E+18,20.02,9,8,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,20,0.175915956,1.52E+18,0.008632623,0.712213956,0.701892338,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,0.01389,0.00569,0.00998,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,0.8545,-0.1142,9.3715,0.0004,0,0,0,0.0004,0,0,0,0.0004,0,1,0.123365641,1.52E+18,985,712,995,726,985,726,984,749,983,761,999,726,1008,743,1011,759,994,763,997,791,1002,815,999,763,999,790,1002,815,984,710,987,710,-1,-1,996,712,175.3960849,0,1
19,0.19,0,1,0.095849991,1.52E+18,24.45,-3.25,-0.042353533,-1.986408936,26.58463995,-2.582376816,-0.715221771,1.986859292,24.51660168,0,1,0.114320755,1.52E+18,20.02,9,8,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,21,0.185953379,1.52E+18,0.008695225,0.712231429,0.701873642,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,0.00526,0.01266,0.00533,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,0.892,-0.057,9.694,0.0004,0,0,0,0.0004,0,0,0,0.0004,1,2,0.189988375,1.52E+18,-1,-1,998,726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,999,763,999,790,1005,815,999,763,999,790,1006,816,-1,-1,-1,-1,-1,-1,-1,-1,175.3960849,0,1
20,0.2,1,2,0.196731806,1.52E+18,24.025,-3.225,0.021500169,-1.986408936,26.05252577,-2.603661383,-0.669227564,1.985341052,24.09469891,0,1,0.114320755,1.52E+18,20.02,9,8,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,22,0.195946693,1.52E+18,0.008768916,0.712270519,0.70183313,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,0.01246,0.00898,0.0096,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,1.0207,-0.0051,10.2661,0.0004,0,0,0,0.0004,0,0,0,0.0004,0,2,0.189988375,1.52E+18,-1,-1,998,726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,999,763,999,790,1005,815,999,763,999,790,1006,816,-1,-1,-1,-1,-1,-1,-1,-1,175.3960849,0,1
21,0.21,0,2,0.196731806,1.52E+18,24.025,-3.225,0.021500169,-1.986408936,26.05252577,-2.603661383,-0.669227564,1.985341052,24.09469891,0,1,0.114320755,1.52E+18,20.02,9,8,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,23,0.205939531,1.52E+18,0.008794745,0.712313705,0.701788946,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,0.00345,0.00416,0.01246,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,1.0247,0.0469,9.7941,0.0004,0,0,0,0.0004,0,0,0,0.0004,0,2,0.189988375,1.52E+18,-1,-1,998,726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,999,763,999,790,1005,815,999,763,999,790,1006,816,-1,-1,-1,-1,-1,-1,-1,-1,175.3960849,0,1
22,0.22,0,2,0.196731806,1.52E+18,24.025,-3.225,0.021500169,-1.986408936,26.05252577,-2.603661383,-0.669227564,1.985341052,24.09469891,1,2,0.210333347,1.52E+18,20.26,8,12,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,24,0.215979099,1.52E+18,0.008824614,0.712356131,0.701745283,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,0.00012,0.00865,0.01231,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,0.9704,-0.1919,9.8228,0.0004,0,0,0,0.0004,0,0,0,0.0004,0,2,0.189988375,1.52E+18,-1,-1,998,726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,999,763,999,790,1005,815,999,763,999,790,1006,816,-1,-1,-1,-1,-1,-1,-1,-1,175.3960849,0,1
23,0.23,0,2,0.196731806,1.52E+18,24.025,-3.225,0.021500169,-1.986408936,26.05252577,-2.603661383,-0.669227564,1.985341052,24.09469891,0,2,0.210333347,1.52E+18,20.26,8,12,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,25,0.225932121,1.52E+18,0.008844861,0.712388504,0.701712135,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,0.0027,0.00355,0.00759,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,0.9587,0.0638,9.7866,0.0004,0,0,0,0.0004,0,0,0,0.0004,0,2,0.189988375,1.52E+18,-1,-1,998,726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,999,763,999,790,1005,815,999,763,999,790,1006,816,-1,-1,-1,-1,-1,-1,-1,-1,175.3960849,0,1
24,0.24,0,2,0.196731806,1.52E+18,24.025,-3.225,0.021500169,-1.986408936,26.05252577,-2.603661383,-0.669227564,1.985341052,24.09469891,0,2,0.210333347,1.52E+18,20.26,8,12,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,26,0.236102104,1.52E+18,0.008849779,0.712413697,0.701686301,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,-0.00287,0.00458,0.0073,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,0.9974,-0.0435,9.6559,0.0004,0,0,0,0.0004,0,0,0,0.0004,0,2,0.189988375,1.52E+18,-1,-1,998,726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,999,763,999,790,1005,815,999,763,999,790,1006,816,-1,-1,-1,-1,-1,-1,-1,-1,175.3960849,0,1
25,0.25,0,2,0.196731806,1.52E+18,24.025,-3.225,0.021500169,-1.986408936,26.05252577,-2.603661383,-0.669227564,1.985341052,24.09469891,0,2,0.210333347,1.52E+18,20.26,8,12,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,27,0.245839834,1.52E+18,0.008880867,0.712463827,0.701635311,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,0.01087,-0.00179,0.01439,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,0.9511,-0.0779,9.8166,0.0004,0,0,0,0.0004,0,0,0,0.0004,0,2,0.189988375,1.52E+18,-1,-1,998,726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,999,763,999,790,1005,815,999,763,999,790,1006,816,-1,-1,-1,-1,-1,-1,-1,-1,175.3960849,0,1
26,0.26,0,2,0.196731806,1.52E+18,24.025,-3.225,0.021500169,-1.986408936,26.05252577,-2.603661383,-0.669227564,1.985341052,24.09469891,0,2,0.210333347,1.52E+18,20.26,8,12,0,0,0,0,0,0,2.496416016,2.496416016,16.75,1,28,0.25586319,1.52E+18,0.008917524,0.712499139,0.70159879,1.12E-06,0,0,0,7.40E-07,0,0,0,0.00010733,0.0017,0.0092,0.00868,0.000436332,0,0,0,0.000436332,0,0,0,0.000436332,0.8609,-0.0927,9.5469,0.0004,0,0,0,0.0004,0,0,0,0.0004,1,3,0.25896287,1.52E+18,-1,-1,998,726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,763,1001,791,1008,816,999,763,1000,791,1008,817,-1,-1,-1,-1,-1,-1,-1,-1,175.3960849,0,1
